CANMORE ID,SITE NUMBER,SITE NAME,SITE TYPE,SITE EASTING,SITE NORTHING,COUNCIL,COUNTY,PARISH,NGR,URL,Unnamed: 11
213200,NF60SW 8004,"Dalrymple: Barra, Atlantic",Craft (19th Century),61000.0,803000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 61 03,http://canmore.org.uk/site/213200,
213223,ME10SE 8001,Signe: Atlantic,Barque (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,ME  ,http://canmore.org.uk/site/213223,
213233,NA48SW 8001,Laurits: Atlantic,Schooner (20th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NA  ,http://canmore.org.uk/site/213233,
213275,NF60NW 8003,"Adelaar: Ceann Aird Ghrein, Barra, Atlantic",Dutch East Indiaman (18th Century),64910.0,805020.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 6491 0502,http://canmore.org.uk/site/213275,
213365,NF72SE 8001,"Maria: South Uist, Atlantic",Craft (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/213365,
213366,NF60SW 8003,"Sherbroke: Barra, Atlantic",Brigantine (19th Century),61000.0,803000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 61 03,http://canmore.org.uk/site/213366,
213367,NF86NW 8001,"Hibernia: North Uist, Atlantic",Craft (19th Century),81000.0,867000.0,WESTERN ISLES,INVERNESS-SHIRE,NORTH UIST,NF 81 67,http://canmore.org.uk/site/213367,
213368,NL69NW 8007,"William Flounders: Bagh Bhatarsaigh, Vatersay, Sea Of The Hebrides",Craft (19th Century),64000.0,795000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 64 95,http://canmore.org.uk/site/213368,
213369,NB04NE 8001,"St George: South Uist, Atlantic",Craft (19th Century),107000.0,949000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NB 07 49,http://canmore.org.uk/site/213369,
213370,NF96NW 8002,"Redburn: Loch Maddy, North Uist, Little Minch",Craft (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/213370,
213376,NF77NW 8001,"Unknown: North Uist, Atlantic",Sloop (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/213376,
213378,NF72SE 8004,"Ann: South Uist, Atlantic",Craft (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/213378,
213384,NF68NW 8001,"Unknown: Haskeir Island, Atlantic",Craft (19th Century),61000.0,881000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 61 81,http://canmore.org.uk/site/213384,
213514,NF60SE 8003,"Harmonie: Barra, Atlantic",Craft (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/213514,
213701,NL58SW 8001,"Fame: Barra Head, Berneray, Atlantic",Craft (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL  ,http://canmore.org.uk/site/213701,
213702,NF63SE 8002,"Fame: South Uist, Atlantic",Craft (19th Century),68000.0,831000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 68 31,http://canmore.org.uk/site/213702,
213706,NG05NW 8004,"Kelvin: North Uist, Atlantic",Sloop (19th Century),100000.0,856000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NG 00 56,http://canmore.org.uk/site/213706,
213708,NF72SE 8006,"Hardys: South Uist, Atlantic",Craft (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/213708,
213711,NF96NW 8003,"Ranger: Loch Maddy, North Uist, Little Minch",Craft (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/213711,
213715,NF63SE 8012,"Herald: South Uist, Atlantic",Sloop (19th Century),68000.0,831000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 68 31,http://canmore.org.uk/site/213715,
213720,NF63SE 8010,"Catharina Dorothea: South Uist, Atlantic",Craft (19th Century),68000.0,831000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 68 31,http://canmore.org.uk/site/213720,
213721,NF60SW 8012,"Dankbarkeit: Barra, Atlantic",Craft (19th Century),61000.0,803000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 61 03,http://canmore.org.uk/site/213721,
213722,NF90SE 8015,"Friendship: Outer Hebrides, Atlantic",Sloop (19th Century),96000.0,800000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 96 00,http://canmore.org.uk/site/213722,
213723,NF68NW 8002,"Telescope: Haskeir Island, Atlantic",Schooner (19th Century),61000.0,881000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 61 81,http://canmore.org.uk/site/213723,
213727,NF72SW 8002,"Varro: Outer Hebrides, Atlantic",Craft (19th Century),70000.0,820000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 7 2,http://canmore.org.uk/site/213727,
213728,NF68NW 8003,"Sarah: Haskeir Island, Atlantic",Brigantine (19th Century),61000.0,881000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 61 81,http://canmore.org.uk/site/213728,
213738,NF60SE 8005,"St Miguel Entrepido: Barra, Atlantic",Craft (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/213738,
213740,NF63SE 8001,"Charlotte Kerr: Killifides, South Uist, Little Minch",Brigantine (19th Century),68000.0,831000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 68 31,http://canmore.org.uk/site/213740,
213744,NF76NE 8001,"Ragnhild: Kirkibost, North Uist, Atlantic",Schooner (19th Century),75000.0,865000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 75 65,http://canmore.org.uk/site/213744,
213746,NL69NE 8015,"Euphemia: Eriskay, Sea Of The Hebrides",Schooner (19th Century),65000.0,799000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 65 99,http://canmore.org.uk/site/213746,
213763,NF63SE 8011,"Enigheden: South Uist, Atlantic",Craft (19th Century),68000.0,831000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 68 31,http://canmore.org.uk/site/213763,
213764,NF96NW 8004,"William And Ann: Loch Maddy, North Uist, Little Minch",Craft (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/213764,
213765,NL69NE 8004,"Kentville: Castle Bay, Barra, Sea Of The Hebrides",Craft (19th Century),66000.0,797500.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 660 975,http://canmore.org.uk/site/213765,
213773,NF60SE 8007,"Unknown: Barra, Atlantic",Craft (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/213773,
213776,NF81NW 8005,"Pioneer: Loch Boisdale, South Uist, Sea Of The Hebrides",Lugger (19th Century),80000.0,818000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 80 18,http://canmore.org.uk/site/213776,
213777,NL69SW 8005,"W H Davies: Vatersay, Sea Of The Hebrides",Craft (19th Century),63000.0,794000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 63 94,http://canmore.org.uk/site/213777,
213780,NB00SW 8001,"Bligh: Taransay, Atlantic",Schooner (19th Century),101000.0,903000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NB 01 03,http://canmore.org.uk/site/213780,
213787,NB00SW 8002,"Flagh: Taransay, Atlantic",Schooner (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NB  ,http://canmore.org.uk/site/213787,
213789,NF70NW 8005,"William Sorlie: Eoligarry Sands, Barra, Atlantic",Brig (19th Century),70000.0,807000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 70 07,http://canmore.org.uk/site/213789,
213790,NF70NW 8006,"Bertha: Eoligarry Sands, Barra, Atlantic",Brig (19th Century),70000.0,807000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 70 07,http://canmore.org.uk/site/213790,
213791,NF76NW 8001,"Frederikke: Balranald, North Uist",Schooner (19th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/213791,
213794,NF66SW 8001,"Ville De St Martin: Monach Islands, Atlantic",Brig (19th Century),61000.0,861000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 61 61,http://canmore.org.uk/site/213794,
213800,NF67SE 8001,"Mic Mac: Aird An Runair, North Uist, Atlantic",Ship (19th Century),68000.0,870000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 68 70,http://canmore.org.uk/site/213800,
213804,NL69SW 8006,"Bermuda: Vatersay, Sea Of The Hebrides",Ship (19th Century),63000.0,794000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 63 94,http://canmore.org.uk/site/213804,
213807,NG09SE 8001,"Erstatingen: Baintrue, Harris, Sound Of Harris",Schooner (19th Century),108000.0,893000.0,WESTERN ISLES,INVERNESS-SHIRE,HARRIS,NG 08 93,http://canmore.org.uk/site/213807,
213808,NL69SW 8007,"Harmony: Vatersay, Sea Of The Hebrides",Ship (19th Century),63000.0,794000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 63 94,http://canmore.org.uk/site/213808,
213810,NL69SW 8008,"Unknown: Sandray, Sea Of The Hebrides",Craft (19th Century),63000.0,791000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 63 91,http://canmore.org.uk/site/213810,
213812,NF70NW 8007,"Alfaretta: Eoligarry, Barra, Atlantic",Barque (19th Century),70000.0,807000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 70 07,http://canmore.org.uk/site/213812,
213820,NF81NW 8006,"May Queen: Loch Boisdale, South Uist, Sea Of The Hebrides",Smack (19th Century),84000.0,816000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 84 16,http://canmore.org.uk/site/213820,
213828,NF96NW 8005,"Arran Maid: Loch Maddy, North Uist, Little Minch",Schooner (19th Century),92000.0,868000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 92 68,http://canmore.org.uk/site/213828,
213832,NF76SE 8001,"James A Wright: Baleshare, North Uist, Atlantic",Ship (19th Century),78000.0,861000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 78 61,http://canmore.org.uk/site/213832,
213997,NF83NW 8002,"Deiopea: Loch Sgiopoirt, South Uist, Sea Of The Hebrides",Brig (19th Century),83000.0,838000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 83 38,http://canmore.org.uk/site/213997,
213999,NL69NE 8005,"Chieftain's Bride: Castle Bay, Barra, Sea Of The Hebrides",Steamship (19th Century),66000.0,797500.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 660 975,http://canmore.org.uk/site/213999,
214003,NL57NE 8005,"Little Nell: Barra Head, Berneray, Atlantic",Schooner (19th Century),58000.0,775000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 58 75,http://canmore.org.uk/site/214003,
214005,NF85NE 8001,"Laurine: Ceallan, Grimsay, Little Minch",Sloop (19th Century),88200.0,855500.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 882 555,http://canmore.org.uk/site/214005,
214008,NF84SE 8002,"Balgairn: Liursaigh Glas, Little Minch",Steamship (19th Century),86800.0,840300.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 868 403,http://canmore.org.uk/site/214008,
214113,NG29NW 8007,"Abstainer: Fuam An Tolla, Scalpay, Loch An Tairbeairt, Little Minch",Brigantine (19th Century),120700.0,826300.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NG 207 263,http://canmore.org.uk/site/214113,
214119,NF87NW 8001,"Hermine: Solas, North Uist, Atlantic",Brig (19th Century),81000.0,876000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 81 76,http://canmore.org.uk/site/214119,
214125,NF83SE 8001,"De France: Uisinis, South Uist, Sea Of The Hebridies",Steamship (19th Century),86000.0,833000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 86 33,http://canmore.org.uk/site/214125,
214127,NG29SE 8001,"Valkyrien: Sgeir In-ao, Little Minch",Barque (19th Century),129200.0,891800.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NG 292 918,http://canmore.org.uk/site/214127,
214131,NG08NW 8004,"Spanker: An T-ob, Harris, Atlantic",Ketch (19th Century),101000.0,886000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NG 01 86,http://canmore.org.uk/site/214131,
214135,NF66SE 8001,"Columbus: East Rock, Monach Islands, Atlantic",Barque (19th Century),66000.0,862000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 66 62,http://canmore.org.uk/site/214135,
214136,NF66SW 8003,"Inflexible: Hyskier Rocks, Monach Islands, Atlantic",Steamship (19th Century),-7.725,57.541666666667,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/214136,
214137,NF66SW 8004,"Ocean Maid: Hyskier Rocks, Monach Islands, Atlantic",Schooner (19th Century),61000.0,861000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 61 61,http://canmore.org.uk/site/214137,
214138,NL79NE 8001,Auricula: Atlantic,Lugger (19th Century),78700.0,798900.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 787 989,http://canmore.org.uk/site/214138,
214140,NF96SW 8002,"Rectitude: Loch Euphort, North Uist, Little Minch",Smack (19th Century),92000.0,863000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 92 63,http://canmore.org.uk/site/214140,
214152,NF96NW 8006,"Fawn: Loch Maddy, North Uist, Little Minch",Smack (19th Century),92000.0,868000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 92 68,http://canmore.org.uk/site/214152,
214155,NF75SE 8004,"Skjoldmoen: Ard Nam Feannag, Balivanich, Benbecula, Little Minch",Barque (19th Century),77200.0,855500.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 772 555,http://canmore.org.uk/site/214155,
214157,NF82SW 8002,"King Alfred: Stulaigh, South Uist, Sea Of The Hebrides",Steamship (19th Century),83100.0,823500.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 831 235,http://canmore.org.uk/site/214157,
214192,NF98NE 8001,"Lobelia: Ensay, Atlantic",Smack (19th Century),97000.0,886000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 97 86,http://canmore.org.uk/site/214192,
214200,NL57SW 8001,Lizzie: Atlantic,Lugger (19th Century),50000.0,772000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 50 72,http://canmore.org.uk/site/214200,
214201,NF81NW 8007,"Silver Spray: Loch Boisdale, South Uist, Sea Of The Hebrides",Schooner (19th Century),81000.0,818000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 81 18,http://canmore.org.uk/site/214201,
214203,NF81NW 8008,"Tulip: Loch Boisdale, South Uist, Sea Of The Hebrides",Lugger (19th Century),80000.0,818000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 80 18,http://canmore.org.uk/site/214203,
214206,NL69SW 8009,"Sea Gull: Caolas Shandraigh, Sea Of The Hebrides",Steam Trawler (20th Century),63000.0,793000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 63 93,http://canmore.org.uk/site/214206,
214209,NF71SE 8002,"Ariel: Eriskay, Sea Of The Hebrides",Schooner (20th Century),79000.0,812000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 79 12,http://canmore.org.uk/site/214209,
214210,NF96NW 8007,"Regent Bird: Loch Maddy, North Uist, Little Minch",Jigger (20th Century),92000.0,868000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 92 68,http://canmore.org.uk/site/214210,
214212,NF70NE 8001,"Heimdal: Na Stacan Dubha, Sound Of Barra",Steamship (20th Century),78500.0,807500.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 785 075,http://canmore.org.uk/site/214212,
214362,NF97SE 8001,"Broughton: Thernatraigh, North Uist, Little Minch",Barque (20th Century),98900.0,874100.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 989 741,http://canmore.org.uk/site/214362,
214365,NF66SW 8005,"Van Stabel: Monach Islands, Atlantic",Barque (20th Century),62000.0,861000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 62 61,http://canmore.org.uk/site/214365,
214383,NF76NW 8002,"Viinland: Balranald Shore, North Uist, Atlantic",Barque (20th Century),71000.0,868000.0,WESTERN ISLES,INVERNESS-SHIRE,NORTH UIST,NF 71 68,http://canmore.org.uk/site/214383,
214388,NF71NE 8001,"Excelsior: Lochboisdale Pier, Loch Baghasdail, South Uist, Sea Of The Hebrides",Lugger (20th Century),79300.0,819300.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 793 193,http://canmore.org.uk/site/214388,
214392,NF97NE 8002,"Daisy: Obsay, Sound Of Berneray, Atlantic",Lugger (20th Century),98070.0,876409.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 98070 76409,http://canmore.org.uk/site/214392,
214399,NG18NE 8001,"Eliza: Eilean Stocinis, Harris, North Minch",Barque (20th Century),113800.0,889900.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NG 138 899,http://canmore.org.uk/site/214399,
214401,NG19NE 8007,Johanna: Little Minch,Steamship (20th Century),117400.0,897320.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NG 1740 9732,http://canmore.org.uk/site/214401,
214402,NL69NE 8006,"Irrawaddy: Castlebay Harbour, Barra, Sea Of The Hebrides",Lugger (20th Century),66500.0,798200.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 665 982,http://canmore.org.uk/site/214402,
214412,NF70SW 8004,"Gurth (Possibly): Rubha Bhruairnis, Barra, Sea Of The Hebrides",Steam Tanker (19th Century)(Possible),73200.0,800500.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 732 005,http://canmore.org.uk/site/214412,
214413,NL69NE 8008,"Lindsay Act: Castlebay Harbour, Barra, Sea Of The Hebrides",Lugger (20th Century),66500.0,798200.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 665 982,http://canmore.org.uk/site/214413,
214414,NL69NE 8009,"Two Brothers: Orasaigh, Barra, Sea Of The Hebrides",Smack (20th Century),66700.0,797200.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 667 972,http://canmore.org.uk/site/214414,
214415,NF97NW 8001,"Wamba: Berneray, Sea Of The Hebrides",Steam Trawler (20th Century),92200.0,879100.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 922 791,http://canmore.org.uk/site/214415,
214419,NG29NW 8009,"Heather Bell: New Pier, An Acarseid A' Tuath, Scalpaigh, Little Minch",Smack (20th Century),121300.0,896800.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NG 213 968,http://canmore.org.uk/site/214419,
214425,NG19SW 8001,"Courant: Loch Stocinis, Harris, Little Minch",Steamship (20th Century),113000.0,890000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NG 13 90,http://canmore.org.uk/site/214425,
214426,NF70SE 8001,"Carlingford Lough: Caolas Theilisgigh, Sea Of The Hebrides",Steamship (20th Century),75700.0,802500.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 757 025,http://canmore.org.uk/site/214426,
214432,NL55NW 8002,Mary Stanley: Atlantic,Steam Trawler (20th Century),53000.0,757000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 53 57,http://canmore.org.uk/site/214432,
214433,NA91NE 8005,"Rolulo: Obe, Scarp, Atlantic",Requisitioned Steam Trawler (20th Century),95000.0,915700.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NA 950 157,http://canmore.org.uk/site/214433,
214446,NL57NE 8004,"Crathie: Berneray, Sea Of The Hebrides",Requisitioned Steam Trawler (20th Century),57800.0,779700.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 578 797,http://canmore.org.uk/site/214446,
214454,MK17NE 8001,H H Petersen: Atlantic,Schooner (20th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,MK  ,http://canmore.org.uk/site/214454,
214455,MK36SW 8001,Sophie: Atlantic,Schooner (20th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,MK  ,http://canmore.org.uk/site/214455,
214458,NF12SW 8001,Atlantic: Atlantic,Barque (20th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/214458,
214470,NF84NW 8001,"Arran: Port Pheadair, Benbecula, Little Minch",Steamship (20th Century),84900.0,845600.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 849 456,http://canmore.org.uk/site/214470,
214485,NF81SW 8005,"Rosa Maris: Caloas Eiriosgaigh, Sea Of The Hebrides",Steam Trawler (20th Century),80000.0,813000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 80 13,http://canmore.org.uk/site/214485,
214486,NL69NE 8010,"Seadaun: Bagh A' Chaisteil, Barra, Sea Of The Hebrides",Steam Trawler (20th Century),66000.0,796000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 66 96,http://canmore.org.uk/site/214486,
214490,NB89SE 8001,"Victor: Aird An Laoigh, Siolaigh, Atlantic",Schooner (20th Century),187600.0,990700.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NB 876 907,http://canmore.org.uk/site/214490,
214494,HW71NW 8001,Barbara: Atlantic,Steam Trawler (20th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,HW  ,http://canmore.org.uk/site/214494,
214518,NB27NE 8001,Pacific: Atlantic,Steamship (20th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NB  ,http://canmore.org.uk/site/214518,
214519,NF90SE 8030,St Apollo: Atlantic,Requisitioned Steam Trawler (20th Century),96000.0,800000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 96 00,http://canmore.org.uk/site/214519,
214520,NA60NW 8001,Parthian: Atlantic,Steam Trawler (20th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NA  ,http://canmore.org.uk/site/214520,
214521,NL79NW 8003,"Eugenie S Embiricos: Leinis, Barra, Sea Of The Hebrides",Steamship (20th Century),70400.0,798500.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NL 704 985,http://canmore.org.uk/site/214521,
214523,NF60SE 8008,"Samuel Dexter: Barra, Atlantic",Steamship (20th Century),,,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF  ,http://canmore.org.uk/site/214523,
214528,NF71SE 8003,"Henriette Moller: Sound Of Eriskay, Sea Of The Hebrides",Steam Tug (20th Century),79000.0,813000.0,WESTERN ISLES,NOT APPLICABLE,MARITIME - WESTERN ISLES,NF 79 13,http://canmore.org.uk/site/214528,
